,id,title,abstract,judgement,tiab,2023-08-08_16-29Azure_zeroshot_gpt-35-turbo-0613_temp0,shori_2023-08-08_16-29Azure_zeroshot_gpt-35-turbo-0613_temp0,2023-08-08_16-31Azure_zeroshot_gpt-35-turbo-0613_temp0,shori_2023-08-08_16-31Azure_zeroshot_gpt-35-turbo-0613_temp0,2023-08-08_16-33Azure_zeroshot_gpt-35-turbo-0613_temp0,shori_2023-08-08_16-33Azure_zeroshot_gpt-35-turbo-0613_temp0,2023-08-08_16-35Azure_zeroshot_gpt-35-turbo-0613_temp0,shori_2023-08-08_16-35Azure_zeroshot_gpt-35-turbo-0613_temp0,2023-08-08_16-37Azure_zeroshot_gpt-35-turbo-0613_temp0,shori_2023-08-08_16-37Azure_zeroshot_gpt-35-turbo-0613_temp0,2023-08-08_16-39Azure_zeroshot_gpt-35-turbo-0613_temp0,shori_2023-08-08_16-39Azure_zeroshot_gpt-35-turbo-0613_temp0,2023-08-08_16-41Azure_zeroshot_gpt-35-turbo-0613_temp0,shori_2023-08-08_16-41Azure_zeroshot_gpt-35-turbo-0613_temp0,2023-08-08_16-43Azure_zeroshot_gpt-35-turbo-0613_temp0,shori_2023-08-08_16-43Azure_zeroshot_gpt-35-turbo-0613_temp0,2023-08-08_16-45Azure_zeroshot_gpt-35-turbo-0613_temp0,shori_2023-08-08_16-45Azure_zeroshot_gpt-35-turbo-0613_temp0,2023-08-08_16-46Azure_zeroshot_gpt-35-turbo-0613_temp0,shori_2023-08-08_16-46Azure_zeroshot_gpt-35-turbo-0613_temp0
84,35990,Market capitalization: Pre and post COVID-19 analysis,"This research paper focuses on the impact of COVID-19 on Indian Stock Market and shares performance. In other words, the article analyses the market capitalization correlation between the performances of shares and the growth of the share market, using the stock market data of Pre and post COVID-19 status by comparing the data from Jan'20 to Jun'20. The variables have positive and statistically strong significance on the changes in the market's performance and the value of its market capitalization. Copyright Â© 2020 Elsevier Ltd. All rights reserved. Selection and peer-review under responsibility of the scientific committee of the International Conference on Newer Trends and Innovation in Mechanical Engineering: Materials Science.",0,"Market capitalization: Pre and post COVID-19 analysisThis research paper focuses on the impact of COVID-19 on Indian Stock Market and shares performance. In other words, the article analyses the market capitalization correlation between the performances of shares and the growth of the share market, using the stock market data of Pre and post COVID-19 status by comparing the data from Jan'20 to Jun'20. The variables have positive and statistically strong significance on the changes in the market's performance and the value of its market capitalization. Copyright Â© 2020 Elsevier Ltd. All rights reserved. Selection and peer-review under responsibility of the scientific committee of the International Conference on Newer Trends and Innovation in Mechanical Engineering: Materials Science.","{'judgement': 'False', 'index': 84}",0,"{'judgement': 'False', 'index': 84}",0,"{'judgement': 'False', 'index': 84}",0,"{'judgement': 'False', 'index': 84}",0,"{'judgement': 'False', 'index': 84}",0,"{'judgement': 'False', 'index': 84}",0,"{'judgement': 'False', 'index': 84}",0,"{'judgement': 'False', 'index': 84}",0,"{'judgement': 'False', 'index': 84}",0,"{'judgement': 'False', 'index': 84}",0
85,21367,Intraoperative diagnostic isotopic bone scanning,Advantages of intraoperative bone scintigraphy are presented on the basis of surgical treatment of 50 osteomyelitis patients. Tc99m was given either intravenously or into the fistula and the radiation was measured by a set of scintillating probe and radiometer. Small size  simple handling and quick measurement make this set extremely useful for intraoperative diagnostics contributing to complete removal of infected tissue from the operating site. This method requires only one tenth of usual dose of radioisotope what must be recognized as an additional advantage.,0,Intraoperative diagnostic isotopic bone scanningAdvantages of intraoperative bone scintigraphy are presented on the basis of surgical treatment of 50 osteomyelitis patients. Tc99m was given either intravenously or into the fistula and the radiation was measured by a set of scintillating probe and radiometer. Small size  simple handling and quick measurement make this set extremely useful for intraoperative diagnostics contributing to complete removal of infected tissue from the operating site. This method requires only one tenth of usual dose of radioisotope what must be recognized as an additional advantage.,"{'judgement': 'True', 'index': 85}",1,"{'judgement': 'False', 'index': 85}",0,"{'judgement': 'True', 'index': 85}",1,"{'judgement': 'True', 'index': 85}",1,"{'judgement': 'True', 'index': 85}",1,"{'judgement': 'True', 'index': 85}",1,"{'judgement': 'True', 'index': 85}",1,"{'judgement': 'True', 'index': 85}",1,"{'judgement': 'True', 'index': 85}",1,"{'judgement': 'True', 'index': 85}",1
86,40965,Is there a place for FET PET in the initial evaluation of brain lesions with unknown significance?,Purpose: The aim of this study was to evaluate the clinical value of the use of O-(2-[<sup>18</sup>F]fluoroethyl)-l-tyrosine (FET) positron emission tomography (PET)/computed tomography (CT) in patients of a neurological clinic for evaluation of brain lesions newly diagnosed by magnetic resonance imaging (MRI). Methods: We evaluated 88 patients (44 women and 44 men) with a mean age of 50∈±∈19 years who were sent consecutively for evaluation of an intracerebral mass or lesion observed by MRI from 2006 to 2008. Hospitalization was necessary due to neurological clinical symptoms. Images were obtained by PET/CT 30 min after i.v. injection of 185 MBq FET. Coregistration with MRI was done by HERMES workstation. Results: FET uptake above the cortical level was observed in 60 patients. Neurosurgery was performed in 60 patients (51 with FET-positive imaging); 36 high-grade and 19 low-grade tumours were verified histologically. The sensitivity of FET PET for high-grade tumours (WHO III-IV) was 94% in this setting. Among the low-grade brain tumours (WHO I-II) 13 of 19 were FET positive  which indicates a sensitivity of 68%. Five of ten (50%) astrocytomas I and II could not be visualized by FET. Histological data were not provided for 28 of 88 patients  so the diagnostic approach is based upon longitudinal observation. Radiological and/or clinical control was done at a median of 7 months later. Three patients (all FET positive) died a few months after the examination because of rapid progression of the malignant brain tumour. A malignant entity could be excluded in the other 25 patients. Considering the whole cohort of 88 patients  43 patients with malignant tumour could be identified  including high-grade glioma  intracerebral lymphoma (n∈=∈1) and metastasis (n∈=∈3). The sensitivity of FET PET for detecting a malignant tumour entity was 93%. We observed two false-positive cases with postischaemic lesions. Remarkably  the two patients with cerebral gliomatosis were false-negative on FET PET imaging. The negative predictive value for a malignant entity was calculated to be 89%. Conclusion: Our results indicate a high sensitivity of FET PET for detecting high-grade glioma in patients with neurological symptoms and recently observed brain lesions by MRI. In the setting of evaluating new brain lesions of unknown significance via FET PET a negative image can encourage a wait and see strategy-of course in accordance with the clinical picture and morphological imaging. © 2010 Springer-Verlag.,0,Is there a place for FET PET in the initial evaluation of brain lesions with unknown significance?Purpose: The aim of this study was to evaluate the clinical value of the use of O-(2-[<sup>18</sup>F]fluoroethyl)-l-tyrosine (FET) positron emission tomography (PET)/computed tomography (CT) in patients of a neurological clinic for evaluation of brain lesions newly diagnosed by magnetic resonance imaging (MRI). Methods: We evaluated 88 patients (44 women and 44 men) with a mean age of 50∈±∈19 years who were sent consecutively for evaluation of an intracerebral mass or lesion observed by MRI from 2006 to 2008. Hospitalization was necessary due to neurological clinical symptoms. Images were obtained by PET/CT 30 min after i.v. injection of 185 MBq FET. Coregistration with MRI was done by HERMES workstation. Results: FET uptake above the cortical level was observed in 60 patients. Neurosurgery was performed in 60 patients (51 with FET-positive imaging); 36 high-grade and 19 low-grade tumours were verified histologically. The sensitivity of FET PET for high-grade tumours (WHO III-IV) was 94% in this setting. Among the low-grade brain tumours (WHO I-II) 13 of 19 were FET positive  which indicates a sensitivity of 68%. Five of ten (50%) astrocytomas I and II could not be visualized by FET. Histological data were not provided for 28 of 88 patients  so the diagnostic approach is based upon longitudinal observation. Radiological and/or clinical control was done at a median of 7 months later. Three patients (all FET positive) died a few months after the examination because of rapid progression of the malignant brain tumour. A malignant entity could be excluded in the other 25 patients. Considering the whole cohort of 88 patients  43 patients with malignant tumour could be identified  including high-grade glioma  intracerebral lymphoma (n∈=∈1) and metastasis (n∈=∈3). The sensitivity of FET PET for detecting a malignant tumour entity was 93%. We observed two false-positive cases with postischaemic lesions. Remarkably  the two patients with cerebral gliomatosis were false-negative on FET PET imaging. The negative predictive value for a malignant entity was calculated to be 89%. Conclusion: Our results indicate a high sensitivity of FET PET for detecting high-grade glioma in patients with neurological symptoms and recently observed brain lesions by MRI. In the setting of evaluating new brain lesions of unknown significance via FET PET a negative image can encourage a wait and see strategy-of course in accordance with the clinical picture and morphological imaging. © 2010 Springer-Verlag.,"{'judgement': 'True', 'index': 86}",1,"{'judgement': 'True', 'index': 86}",1,"{'judgement': 'True', 'index': 86}",1,"{'judgement': 'True', 'index': 86}",1,"{'judgement': 'True', 'probability': '0.8', 'index': 86}",1,"{'judgement': 'True', 'index': 86}",1,"{'judgement': 'True', 'index': 86}",1,"{'judgement': '', 'probability': '', 'index': 86}",,"{'judgement': 'True', 'index': 86}",1,"{'judgement': 'True', 'index': 86}",1
87,5134,[The computed tomographic diagnosis of malignant pleural mesothelioma. A multicenter study].,CT features are described and accuracy of the method is discussed in the diagnosis of malignant pleural mesothelioma. Ninety-eight patients suffering from pleural disease mimicking mesothelioma were examined by means of III-generation CT scanners; according to the final diagnosis  37 patients suffered from malignant pleural mesothelioma  27 from other malignant pleural diseases and 34 from various benign diseases. In all patients a series of CT signs was evaluated: pleural thickening patterns  lesion spread and possible associated characters. In the diagnosis of mesothelioma CT showed 72.5% sensitivity  63.8% specificity  68.3% diagnostic accuracy  68.5% positive predictive value and 68.2% negative predictive value. Some significant CT patterns in distinguishing malignant from benign pleural disease were identified  while the characterization of malignant disease (mesothelioma versus other neoplastic conditions) proved to be unreliable.,0,[The computed tomographic diagnosis of malignant pleural mesothelioma. A multicenter study].CT features are described and accuracy of the method is discussed in the diagnosis of malignant pleural mesothelioma. Ninety-eight patients suffering from pleural disease mimicking mesothelioma were examined by means of III-generation CT scanners; according to the final diagnosis  37 patients suffered from malignant pleural mesothelioma  27 from other malignant pleural diseases and 34 from various benign diseases. In all patients a series of CT signs was evaluated: pleural thickening patterns  lesion spread and possible associated characters. In the diagnosis of mesothelioma CT showed 72.5% sensitivity  63.8% specificity  68.3% diagnostic accuracy  68.5% positive predictive value and 68.2% negative predictive value. Some significant CT patterns in distinguishing malignant from benign pleural disease were identified  while the characterization of malignant disease (mesothelioma versus other neoplastic conditions) proved to be unreliable.,"{'judgement': 'True', 'index': 87}",1,"{'judgement': 'True', 'probability': '0.8', 'index': 87}",1,"{'judgement': 'True', 'probability': '0.8', 'index': 87}",1,"{'judgement': 'True', 'probability': '0.8', 'index': 87}",1,"{'judgement': 'True', 'probability': '0.8', 'index': 87}",1,"{'judgement': 'True', 'probability': '1', 'index': 87}",1,"{'judgement': 'True', 'index': 87}",1,"{'judgement': 'True', 'index': 87}",1,"{'judgement': 'True', 'index': 87}",1,"{'judgement': 'True', 'index': 87}",1
88,28695,Early brain amyloidosis in APP/PS1 mice with serum insulin-like growth factor-I deficiency.,The influence of insulin-like growth factor I (IGF-I) on the progression of Alzheimer's disease (AD) is discussed controversially. To help clarify the role of this circulating neurotrophic factor in brain amyloidosis  the major pathological trait in AD  we analyzed plaque formation in a mouse model of AD transgenic for human APP and PS1 mutations with reduced serum IGF-I levels (LIDAD mice). We found that brain amyloidosis in LIDAD mice appeared earlier than in AD mice  at 2 months of age  while attained comparable levels at 6 months. In parallel  early microgliosis was observed in LIDAD mice also at 2 months and remained exacerbated at 6 months. Collectively  these observations suggest a role of serum IGF-I in delaying early brain amyloidosis.,0,Early brain amyloidosis in APP/PS1 mice with serum insulin-like growth factor-I deficiency.The influence of insulin-like growth factor I (IGF-I) on the progression of Alzheimer's disease (AD) is discussed controversially. To help clarify the role of this circulating neurotrophic factor in brain amyloidosis  the major pathological trait in AD  we analyzed plaque formation in a mouse model of AD transgenic for human APP and PS1 mutations with reduced serum IGF-I levels (LIDAD mice). We found that brain amyloidosis in LIDAD mice appeared earlier than in AD mice  at 2 months of age  while attained comparable levels at 6 months. In parallel  early microgliosis was observed in LIDAD mice also at 2 months and remained exacerbated at 6 months. Collectively  these observations suggest a role of serum IGF-I in delaying early brain amyloidosis.,"{'judgement': 'True', 'index': 88}",1,"{'judgement': 'False', 'index': 88}",0,"{'judgement': 'False', 'index': 88}",0,"{'judgement': 'False', 'index': 88}",0,"{'judgement': 'True', 'index': 88}",1,"{'judgement': 'True', 'index': 88}",1,"{'judgement': 'False', 'index': 88}",0,"{'judgement': 'False', 'index': 88}",0,"{'judgement': 'False', 'index': 88}",0,"{'judgement': 'False', 'index': 88}",0
89,19637,"Do we finally have a radiopharmaceutical for rapid, specific imaging of venous thrombosis?",,0,"Do we finally have a radiopharmaceutical for rapid, specific imaging of venous thrombosis?","{'judgement': 'True', 'index': 89}",1,"{'judgement': 'True', 'index': 89}",1,"{'judgement': 'True', 'index': 89}",1,"{'judgement': 'True', 'index': 89}",1,"{'judgement': 'True', 'index': 89}",1,"{'judgement': 'True', 'index': 89}",1,"{'judgement': 'True', 'index': 89}",1,"{'judgement': 'True', 'index': 89}",1,"{'judgement': 'True', 'index': 89}",1,"{'judgement': 'True', 'index': 89}",1
90,11824,Bace1 and Neuregulin-1 cooperate to control formation and maintenance of muscle spindles.,The protease ﾎｲ-secretase 1 (Bace1) was identified through its critical role in production of amyloid-ﾎｲ peptides (Aﾎｲ)  the major component of amyloid plaques in Alzheimer's disease. Bace1 is considered a promising target for the treatment of this pathology  but processes additional substrates  among them Neuregulin-1 (Nrg1). Our biochemical analysis indicates that Bace1 processes the Ig-containing ﾎｲ1 Nrg1 (IgNrg1ﾎｲ1) isoform. We find that a graded reduction in IgNrg1 signal strength in vivo results in increasingly severe deficits in formation and maturation of muscle spindles  a proprioceptive organ critical for muscle coordination. Further  we show that Bace1 is required for formation and maturation of the muscle spindle. Finally  pharmacological inhibition and conditional mutagenesis in adult animals demonstrate that Bace1 and Nrg1 are essential to sustain muscle spindles and to maintain motor coordination. Our results assign to Bace1 a role in the control of coordinated movement through its regulation of muscle spindle physiology  and implicate IgNrg1-dependent processing as a molecular mechanism.,0,Bace1 and Neuregulin-1 cooperate to control formation and maintenance of muscle spindles.The protease ﾎｲ-secretase 1 (Bace1) was identified through its critical role in production of amyloid-ﾎｲ peptides (Aﾎｲ)  the major component of amyloid plaques in Alzheimer's disease. Bace1 is considered a promising target for the treatment of this pathology  but processes additional substrates  among them Neuregulin-1 (Nrg1). Our biochemical analysis indicates that Bace1 processes the Ig-containing ﾎｲ1 Nrg1 (IgNrg1ﾎｲ1) isoform. We find that a graded reduction in IgNrg1 signal strength in vivo results in increasingly severe deficits in formation and maturation of muscle spindles  a proprioceptive organ critical for muscle coordination. Further  we show that Bace1 is required for formation and maturation of the muscle spindle. Finally  pharmacological inhibition and conditional mutagenesis in adult animals demonstrate that Bace1 and Nrg1 are essential to sustain muscle spindles and to maintain motor coordination. Our results assign to Bace1 a role in the control of coordinated movement through its regulation of muscle spindle physiology  and implicate IgNrg1-dependent processing as a molecular mechanism.,"{'judgement': 'True', 'index': 90}",1,"{'judgement': 'False', 'index': 90}",0,"{'judgement': 'False', 'index': 90}",0,"{'judgement': 'False', 'index': 90}",0,"{'judgement': 'False', 'index': 90}",0,"{'judgement': 'True', 'index': 90}",1,"{'judgement': 'False', 'index': 90}",0,"{'judgement': 'False', 'index': 90}",0,"{'judgement': 'False', 'index': 90}",0,"{'judgement': 'False', 'index': 90}",0
91,11686,The role of PET-FDG in questionable diagnosis of relapse in the presence of radionecrosis of brain tumors,INTRODUCTION: Although CT and MR are sensitive techniques for the detection of cerebral tumours  both have limitations in distinguishing between tumour relapse (TR) and post-treatment radionecrosis (RN). PATIENTS AND METHODS: In this study we have determined the usefulness of metabolic imaging with PET-FDG in such situations. We assessed 70 patients with CNS tumours (22 low grade astrocytomas  25 high grade astrocytomas  3 oligodendrogliomas  13 metastatic tumours and 7 other tumours. All had been treated with radiotherapy and other treatments such as radiosurgery  chemotherapy or different types of surgery  and presented clinical pictures which made it necessary to decide the differential diagnosis of relapse or radionecrosis. RESULTS: In the PET-FDG study visual and semiquantitative analysis was done by SUV (Standardized Update Value). Confirmation of the findings was obtained in 44 cases (24 TR and 20 RN). MR was doubtful or inconclusive in most cases  whilst with PET correct diagnosis was made in all cases. CONCLUSIONS: Metabolic imaging with PET-FGD is better than anatomostructural imaging techniques for differential diagnosis between tumour relapse and radionecrosis in CNS tumours which have been treated. Prospective studies are necessary for evaluation of SUV as a factor for prognosis of survival,0,The role of PET-FDG in questionable diagnosis of relapse in the presence of radionecrosis of brain tumorsINTRODUCTION: Although CT and MR are sensitive techniques for the detection of cerebral tumours  both have limitations in distinguishing between tumour relapse (TR) and post-treatment radionecrosis (RN). PATIENTS AND METHODS: In this study we have determined the usefulness of metabolic imaging with PET-FDG in such situations. We assessed 70 patients with CNS tumours (22 low grade astrocytomas  25 high grade astrocytomas  3 oligodendrogliomas  13 metastatic tumours and 7 other tumours. All had been treated with radiotherapy and other treatments such as radiosurgery  chemotherapy or different types of surgery  and presented clinical pictures which made it necessary to decide the differential diagnosis of relapse or radionecrosis. RESULTS: In the PET-FDG study visual and semiquantitative analysis was done by SUV (Standardized Update Value). Confirmation of the findings was obtained in 44 cases (24 TR and 20 RN). MR was doubtful or inconclusive in most cases  whilst with PET correct diagnosis was made in all cases. CONCLUSIONS: Metabolic imaging with PET-FGD is better than anatomostructural imaging techniques for differential diagnosis between tumour relapse and radionecrosis in CNS tumours which have been treated. Prospective studies are necessary for evaluation of SUV as a factor for prognosis of survival,"{'judgement': 'True', 'index': 91}",1,"{'judgement': 'True', 'probability': '0.8', 'index': 91}",1,"{'judgement': 'True', 'index': 91}",1,"{'judgement': 'True', 'index': 91}",1,"{'judgement': 'True', 'index': 91}",1,"{'judgement': 'True', 'index': 91}",1,"{'judgement': 'True', 'index': 91}",1,"{'judgement': 'True', 'index': 91}",1,"{'judgement': 'True', 'index': 91}",1,"{'judgement': 'True', 'index': 91}",1
92,13736,"Distinct clinical characteristics and risk factors for mortality in female COVID-19 inpatients: a sex-stratified large-scale cohort study in Wuhan, China","BACKGROUND: As the coronavirus disease 2019 (COVID-19) outbreak accelerates worldwide, it is highly significant to evaluate sex-specific clinical characteristics and outcomes, that may affect public health policies. METHODS: COVID-19 patients admitted to Tongji Hospital between January 18and March 27, 2020 were evaluated. Clinical features, laboratory data, complications and outcomes were compared between females and males. Risk factors for mortality in the whole population, females and males were determined respectively. RESULTS: There were 1667 (50.38%) females among the3309 patients included in this study. The mortality rate was only 5.9% in females but 12.7% in males. Compared with males, more females had no initial symptoms (11.1% vs 8.3%, p=0.008). Complications including acute respiratory distress syndrome, acute kidney injury, septic shock, cardiac injury and coagulation disorder were less common in females; critical illness was also significant less common in females (31.1% vs 39.4%, p<0.0001). Significantly fewer female patients received antibiotics treatment (p=0.001), antiviral therapy (p=0.025) glucocorticoids treatment (p<0.0001), mechanical ventilation (p<0.0001) and had Intensive Care Unit admission (p<0.0001). A lower risk of death was found in females (odds ratio 0.44, 95% confidence interval 0.34-0.58) after adjusting for age and coexisting diseases. Among females, age, malignancy, chronic kidney disease and days from onset to admission were significant associated with mortality, while chronic kidney disease was not risk factor in males. CONCLUSIONS: Significantly more mild illness and fewer deaths were found in female COVID-19 inpatients and risk factors associated with mortality varied among male and female population. Copyright Â© The Author(s) 2020. Published by Oxford University Press for the Infectious Diseases Society of America. All rights reserved. For permissions, e-mail: journals.permissions@oup.com.",0,"Distinct clinical characteristics and risk factors for mortality in female COVID-19 inpatients: a sex-stratified large-scale cohort study in Wuhan, ChinaBACKGROUND: As the coronavirus disease 2019 (COVID-19) outbreak accelerates worldwide, it is highly significant to evaluate sex-specific clinical characteristics and outcomes, that may affect public health policies. METHODS: COVID-19 patients admitted to Tongji Hospital between January 18and March 27, 2020 were evaluated. Clinical features, laboratory data, complications and outcomes were compared between females and males. Risk factors for mortality in the whole population, females and males were determined respectively. RESULTS: There were 1667 (50.38%) females among the3309 patients included in this study. The mortality rate was only 5.9% in females but 12.7% in males. Compared with males, more females had no initial symptoms (11.1% vs 8.3%, p=0.008). Complications including acute respiratory distress syndrome, acute kidney injury, septic shock, cardiac injury and coagulation disorder were less common in females; critical illness was also significant less common in females (31.1% vs 39.4%, p<0.0001). Significantly fewer female patients received antibiotics treatment (p=0.001), antiviral therapy (p=0.025) glucocorticoids treatment (p<0.0001), mechanical ventilation (p<0.0001) and had Intensive Care Unit admission (p<0.0001). A lower risk of death was found in females (odds ratio 0.44, 95% confidence interval 0.34-0.58) after adjusting for age and coexisting diseases. Among females, age, malignancy, chronic kidney disease and days from onset to admission were significant associated with mortality, while chronic kidney disease was not risk factor in males. CONCLUSIONS: Significantly more mild illness and fewer deaths were found in female COVID-19 inpatients and risk factors associated with mortality varied among male and female population. Copyright Â© The Author(s) 2020. Published by Oxford University Press for the Infectious Diseases Society of America. All rights reserved. For permissions, e-mail: journals.permissions@oup.com.","{'judgement': 'True', 'index': 92}",1,"{'judgement': 'False', 'index': 92}",0,"{'judgement': 'False', 'index': 92}",0,"{'judgement': 'True', 'index': 92}",1,"{'judgement': 'True', 'index': 92}",1,"{'judgement': 'True', 'index': 92}",1,"{'judgement': 'True', 'index': 92}",1,"{'judgement': 'True', 'index': 92}",1,"{'judgement': 'True', 'index': 92}",1,"{'judgement': 'True', 'index': 92}",1
93,50732,Brain MRI markers and dropout in a longitudinal study of cognitive aging: the Three-City Dijon Study.,"OBJECTIVE: Longitudinal studies of dementia rely on the assumption that individuals who drop out are comparable to those who remain in the study  adjusting for measured covariates. Existing methods to handle dropouts account for differences based on past health and cognitive measures. We assess whether such adjustments fully account for differences in future dementia risk. METHODS: Among Three-City Study participants in Dijon  France  with 1 (n = 1 633) or 2 (n = 1 168) brain MRI scans  we tested whether white matter lesion volume (WMLV)  hippocampal volume  or brain CSF volume predicted dropout (""unable to contact"" or ""refused interview"") in repeated-measures logistic regression with up to 4 follow-ups (average 3.5 waves). Using linear regression  we also estimated differences in MRI volumes and MRI changes by subsequent dropout status and estimated plausible ranges for selective attrition bias based on these associations. Models were adjusted for demographic  health  and cognitive score covariates. RESULTS: Baseline greater WMLV predicted increased odds of dropping out (adjusted odds ratio = 1.71; 95% confidence interval [CI] 1.20-2.43). Among participants with 2 MRI scans  individuals who subsequently dropped out had significantly worse declines in hippocampal volume (-0.30 SD difference; 95% CI -0.43 to -0.17) between the first and second MRI scans. CONCLUSIONS: Higher future dementia risk  indicated by worse past brain MRI findings  predicted future study dropout. Adjustment for selective attrition  based on MRI markers when available  may help reduce bias in estimates of dementia incidence and improve research on dementia risk factors. MRI findings may also help prospectively identify cohort members at elevated risk of attrition.",0,"Brain MRI markers and dropout in a longitudinal study of cognitive aging: the Three-City Dijon Study.OBJECTIVE: Longitudinal studies of dementia rely on the assumption that individuals who drop out are comparable to those who remain in the study  adjusting for measured covariates. Existing methods to handle dropouts account for differences based on past health and cognitive measures. We assess whether such adjustments fully account for differences in future dementia risk. METHODS: Among Three-City Study participants in Dijon  France  with 1 (n = 1 633) or 2 (n = 1 168) brain MRI scans  we tested whether white matter lesion volume (WMLV)  hippocampal volume  or brain CSF volume predicted dropout (""unable to contact"" or ""refused interview"") in repeated-measures logistic regression with up to 4 follow-ups (average 3.5 waves). Using linear regression  we also estimated differences in MRI volumes and MRI changes by subsequent dropout status and estimated plausible ranges for selective attrition bias based on these associations. Models were adjusted for demographic  health  and cognitive score covariates. RESULTS: Baseline greater WMLV predicted increased odds of dropping out (adjusted odds ratio = 1.71; 95% confidence interval [CI] 1.20-2.43). Among participants with 2 MRI scans  individuals who subsequently dropped out had significantly worse declines in hippocampal volume (-0.30 SD difference; 95% CI -0.43 to -0.17) between the first and second MRI scans. CONCLUSIONS: Higher future dementia risk  indicated by worse past brain MRI findings  predicted future study dropout. Adjustment for selective attrition  based on MRI markers when available  may help reduce bias in estimates of dementia incidence and improve research on dementia risk factors. MRI findings may also help prospectively identify cohort members at elevated risk of attrition.","{'judgement': 'True', 'index': 93}",1,"{'judgement': 'False', 'index': 93}",0,"{'judgement': 'False', 'index': 93}",0,"{'judgement': 'True', 'index': 93}",1,"{'judgement': 'True', 'index': 93}",1,"{'judgement': 'True', 'index': 93}",1,"{'judgement': 'False', 'index': 93}",0,"{'judgement': 'False', 'index': 93}",0,"{'judgement': 'False', 'index': 93}",0,"{'judgement': 'False', 'index': 93}",0
94,52705,Bevacizumab as a treatment option for radiation-induced cerebral necrosis,Radiation necrosis of normal CNS tissue represents one of the main risk factors of brain irradiation  occurring more frequently and earlier at higher total doses and higher doses per fraction. At present  it is believed that the necrosis results due to increasing capillary permeability caused by cytokine release leading to extracellular edema. This process is sustained by endothelial dysfunction  tissue hypoxia  and subsequent necrosis. Consequently  blocking the vascular endothelial growth factor (VEGF) at an early stage could be an option to reduce the development of radiation necrosis by decreasing the vascular permeability. This might help to reverse the pathological mechanisms  improve the symptoms and prevent further progression. A patient with radiation- induced necrosis was treated with an anti-VEGF antibody (bevacizumab)  in whom neurologic signs and symptoms improved in accordance with a decrease in T1-weighted fluid-attenuated inversion recovery signals. Our case report together with the current literature suggests bevacizumab as a treatment option for patients with symptoms and radiological signs of cerebral necrosis induced by radiotherapy. © Urban & Vogel.,0,Bevacizumab as a treatment option for radiation-induced cerebral necrosisRadiation necrosis of normal CNS tissue represents one of the main risk factors of brain irradiation  occurring more frequently and earlier at higher total doses and higher doses per fraction. At present  it is believed that the necrosis results due to increasing capillary permeability caused by cytokine release leading to extracellular edema. This process is sustained by endothelial dysfunction  tissue hypoxia  and subsequent necrosis. Consequently  blocking the vascular endothelial growth factor (VEGF) at an early stage could be an option to reduce the development of radiation necrosis by decreasing the vascular permeability. This might help to reverse the pathological mechanisms  improve the symptoms and prevent further progression. A patient with radiation- induced necrosis was treated with an anti-VEGF antibody (bevacizumab)  in whom neurologic signs and symptoms improved in accordance with a decrease in T1-weighted fluid-attenuated inversion recovery signals. Our case report together with the current literature suggests bevacizumab as a treatment option for patients with symptoms and radiological signs of cerebral necrosis induced by radiotherapy. © Urban & Vogel.,"{'judgement': 'True', 'index': 94}",1,"{'judgement': 'False', 'index': 94}",0,"{'judgement': 'False', 'index': 94}",0,"{'judgement': 'True', 'index': 94}",1,"{'judgement': 'False', 'index': 94}",0,"{'judgement': 'False', 'index': 94}",0,"{'judgement': 'False', 'index': 94}",0,"{'judgement': 'False', 'index': 94}",0,"{'judgement': 'False', 'index': 94}",0,"{'judgement': 'False', 'index': 94}",0
